plot_id,altitude,BOP_n,EPB_n,EPR_n,ERR_n,PET_n,BOJ_n,CHR_n,ERS_n,PRP_n,SAB_n,EPN_n,MEL_n,PIB_n,THO_n,PEG_n,PIG_n,PIR_n,HEG_n,FRN_n,FRA_n,OSV_n,TIL_n,ERP_n,SOA_n,ERE_n,PEB_n,SAL_n,BOG_n,SAP_n,SOD_n,ORA_n,AME_n,AUR_n,PRU_n,CET_n,PIS_n,ORR_n,ORT_n,SAC_n,FRP_n,PRV_n,CAR_n,PEH_n,NOC_n,CHG_n,ERA_n,CAC_n,AUC_n,NEM_n,MEU_n,CRA_n,MAS_n,EPO_n,ERG_n,CAF_n,CHB_n,CHE_n,ERN_n,PED_n,COC_n,COA_n,MEJ_n,CEO_n,RHM_n,PRN_n,ROP_n,BOP_ba,EPB_ba,EPR_ba,ERR_ba,PET_ba,BOJ_ba,CHR_ba,ERS_ba,PRP_ba,SAB_ba,EPN_ba,MEL_ba,PIB_ba,THO_ba,PEG_ba,PIG_ba,PIR_ba,HEG_ba,FRN_ba,FRA_ba,OSV_ba,TIL_ba,ERP_ba,SOA_ba,ERE_ba,PEB_ba,SAL_ba,BOG_ba,SAP_ba,SOD_ba,ORA_ba,AME_ba,AUR_ba,PRU_ba,CET_ba,PIS_ba,ORR_ba,ORT_ba,SAC_ba,FRP_ba,PRV_ba,CAR_ba,PEH_ba,NOC_ba,CHG_ba,ERA_ba,CAC_ba,AUC_ba,NEM_ba,MEU_ba,CRA_ba,MAS_ba,EPO_ba,ERG_ba,CAF_ba,CHB_ba,CHE_ba,ERN_ba,PED_ba,COC_ba,COA_ba,MEJ_ba,CEO_ba,RHM_ba,PRN_ba,ROP_ba,id2,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040,geom,OBJECTID,ORIG_FID,Shape_Leng,Shape_Area,InPoly_FID,MaxSimpTol,MinSimpTol,Elevation,Slope,Aspect,TPI,TRI,TWI,Curv_class,Insol_total,Insol_direct,Insol_diffuse,Wind_exposition,AspectClass,Clay,CEC,Organic_Matter,Silt,pH,Sand,longitude,latitude
0800501803,397,289,16,0,0,0,25,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.228,1.453,0,0,0,0.785,0,0,0,6.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800501803,2.5,17.3,-14.6,31.9,1003,508,12.5,34,1503,1479,5683,69,134,151,261,109,349,-40.8,35.2,-9999,627,80,57,53.23,695,"c(-473433.726199999, 381293.1752)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,397.5377197265625,2.3270180225372314,155.50570678710938,-0.13140487670898438,0.6506486535072327,9.678894996643066,2,1752.23583984375,1418.515380859375,333.720458984375,0.9780934453010559,4,5.412770748138428,2.2984681129455566,9.865248680114746,25.219074249267578,3.792670249938965,69.38633728027344,208236.1349426763,5234279.966089232
0800501804,398,82,0,0,0,0,214,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.859,0,0,0,0,11.307,0,0,0,4.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800501804,2.5,17.3,-14.6,31.9,1003,508,12.4,34,1505,1478,5686,68,134,151,261,109,349,-40.8,35.2,-9999,627,80,57,53.25,694,"c(-473422.093599997, 381413.4078)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,398.3606262207031,8.446898460388184,88.36822509765625,-0.074436187744140625,2.0419974327087402,8.863208770751953,1,1688.818603515625,1357.06494140625,331.7536315917969,0.9798352122306824,3,5.18316125869751,2.2966809272766113,10.045975685119629,26.00348663330078,3.7924203872680664,68.83097076416016,208239.17379996777,5234401.004501482
0800501903,368,250,0,0,0,0,0,0,0,0,375,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.441,0,0,0,0,0,0,0,0,4.044,16.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800501903,2.7,17.5,-14.4,31.8,1006,508,12.6,34.4,1468,1515,5608,75,136,150,261,111,344,-40.6,35.4,-9999,633,83,57,52.72,721,"c(-477798.077100001, 375400.6483)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,367.92547607421875,4.214470386505127,251.4181671142578,-0.037715911865234375,0.9678587913513184,11.146830558776855,6,1730.69677734375,1396.301025390625,334.39569091796875,0.9122958183288574,7,5.275026798248291,2.2609379291534424,9.27804946899414,20.262632369995117,3.827942371368408,74.47786712646484,204294.16555914882,5228076.956680449
0800502001,431,157,0,0,50,0,0,0,0,0,825,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.372,0,0,1.735,0,0,0,0,0,11.219,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800502001,2.4,17.2,-14.7,31.9,1016,513,12.2,33.5,1516,1457,5719,65,133,152,260,109,358,-40.9,35,-9999,623,74,57,54.98,678,"c(-474672.205300003, 377862.824099999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,432.63897705078125,0.5433001518249512,222.41261291503906,0.9504127502441406,0.8689506649971008,9.9026947021484375,8,1734.067626953125,1401.3599853515625,332.7076416015625,1.0787423849105835,6,4.315408229827881,2.8396546840667725,10.484234809875488,20.89670753479004,3.746926784515381,74.80107879638672,207243.1025143779,5230761.92707638
0800502002,432,200,25,25,50,0,198,0,0,0,225,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.118,0.785,0.196,0.6679999999999999,0,11.655,0,0,0,2.358,1.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800502002,2.4,17.2,-14.7,31.9,1016,513,12.2,33.5,1517,1456,5721,65,133,152,260,109,359,-40.9,35,-9999,623,74,57,55,677,"c(-474697.9564, 377991.700800002)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,432.5882568359375,4.78250789642334,85.23970031738281,-1.4555854797363281,1.58463454246521,8.206610679626465,0,1706.5992431640625,1374.4940185546875,332.1051940917969,1.0423725843429565,3,4.797268390655518,2.777574062347412,10.321352005004883,21.909832000732422,3.748291015625,73.30718231201172,207208.14678460342,5230888.929104485
0800505101,465,250,0,0,0,80,0,0,0,0,200,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.529,0,0,0,13.008,0,0,0,0,5.1129999999999995,0,0,0,0,0,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505101,2.2,16.9,-14.8,31.7,1023,514,11.9,32.9,1547,1418,5783,59,131,152,259,107,372,-41.1,34.9,-9999,617,65,57,56.64,650,"c(-457722.069399998, 368252.354499999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,466.4291687011719,11.638154983520508,299.014892578125,0.13792800903320313,2.6816728115081787,6.927699089050293,7,1574.65771484375,1246.625,328.03271484375,1.0410192012786865,8,4.607651233673096,2.1512274742126465,9.029130935668945,22.90431022644043,3.7733163833618164,72.50270080566406,224873.10679926147,5222363.959604915
0800505301,451,0,0,0,0,0,25,0,0,0,50,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,0,0,0.833,0,0,0,55.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505301,2.3,17,-14.7,31.7,1021,512,12,33.2,1527,1431,5757,61,132,152,260,107,368,-41,35,-9999,619,67,57,56.11,660,"c(-459250.276500002, 367555.928399999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,450.7813415527344,5.61512565612793,86.70660400390625,-0.3743934631347656,1.3605599403381348,8.217412948608398,3,1696.5362548828125,1365.275634765625,331.2606506347656,0.986858606338501,3,4.327486038208008,1.9675049781799316,9.126481056213379,20.38117027282715,3.785663366317749,75.30546569824219,223395.13644255494,5221558.988149533
0800505401,453,166,75,0,100,98,0,0,0,0,425,25,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.965,2.953,0,1.413,9.044,0,0,0,0,8.252,0.385,0,0,0,0,3.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505401,2.3,17,-14.8,31.7,1020,512,12,33.1,1538,1429,5763,60,132,152,260,107,368,-41,34.9,-9999,618,67,57,56.12,658,"c(-459713.566699997, 369014.4694)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,453.6426086425781,8.366971969604492,339.8753662109375,0.62339019775390625,2.0974299907684326,6.85915470123291,8,1541.449462890625,1211.4954833984375,329.9540100097656,1.0905169248580933,1,4.707702159881592,1.3735618591308594,7.333126068115234,22.841201782226563,3.8548943996429443,72.46830749511719,222828.13933619237,5222983.925816198
0800505501,425,0,66,0,0,0,198,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.885,0,0,0,10.022,0,0,0,4.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505501,2.4,17.2,-14.6,31.7,1016,511,12.2,33.6,1503,1461,5700,65,133,151,260,109,359,-40.8,35.1,-9999,624,72,57,55.02,681,"c(-465762.586300001, 368977.732500002)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,423.8700866699219,11.909828186035156,33.73251724243164,-0.7825736999511719,2.7594151496887207,8.70766544342041,0,1494.353515625,1164.9881591796875,329.3653869628906,0.9659067988395691,2,4.777896404266357,2.7194113731384277,9.115118980407715,22.332714080810547,3.753141164779663,72.90122985839844,216784.17190382033,5222515.99522873
0800505502,428,25,0,0,25,0,105,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0,0,0.385,0,9.062,0,0,0,6.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505502,2.4,17.1,-14.6,31.7,1017,511,12.2,33.5,1505,1458,5704,65,133,152,260,109,360,-40.8,35.1,-9999,623,72,57,55.14,679,"c(-465693.094800003, 368886.666000001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,427.703857421875,4.192227840423584,337.19879150390625,-0.9266777038574219,1.4707636833190918,10.676809310913086,0,1614.9473876953125,1282.7431640625,332.2041931152344,0.9526183605194092,8,4.628040313720703,2.7211062908172607,9.465486526489258,21.416351318359375,3.746310234069824,73.97063446044922,216860.13138243492,5222429.922580124
0800505503,462,25,0,0,0,0,205,0,57,25,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0,0,0,0,12.804,0,4.3309999999999995,0.636,6.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505503,2.3,16.9,-14.7,31.6,1024,513,12,33,1524,1429,5754,60,132,152,260,108,370,-41,34.9,-9999,618,68,57,56.43,658,"c(-465271.323200002, 368656.545499999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,462.3965759277344,2.9992895126342773,260.6642761230469,-0.22932052612304688,0.7256451845169067,8.38094711303711,0,1736.27783203125,1404.7762451171875,331.50164794921875,1.0773072242736816,7,4.553375244140625,2.6658201217651367,9.904214859008789,19.595733642578125,3.741086959838867,75.866729736328125,217298.14556427393,5222229.980139679
0800505504,462,0,16,0,0,0,166,0,0,0,150,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.453,0,0,0,6.017,0,0,0,3.929,0,0,0,70.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505504,2.3,16.9,-14.7,31.6,1023,513,12,33,1524,1429,5755,60,132,152,260,108,370,-41,34.9,-9999,618,68,57,56.42,658,"c(-465193.477899998, 368850.037999999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,461.9473876953125,3.6935811042785645,296.0573425292969,-0.2701835632324219,0.8232529163360596,7.981916427612305,3,1685.0760498046875,1353.63818359375,331.4378967285156,1.069757342338562,8,4.603472709655762,2.7956693172454834,10.173741340637207,20.569541931152344,3.7402241230010986,74.84026336669922,217362.15834595464,5222428.9461761555
0800505601,472,0,0,0,0,0,214,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.374,0,1.815,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505601,2.1,16.8,-14.8,31.7,1018,512,11.9,32.9,1557,1407,5803,57,131,153,259,107,371,-41.2,34.8,-9999,615,65,56,56.33,642,"c(-462363.993000001, 374621.381000001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,473.6247863769531,4.974145412445068,29.868385314941406,1.71661376953125e-4,1.061988115310669,8.452820777893066,2,1634.442138671875,1303.6304931640625,330.8116455078125,1.0645763874053955,2,5.128764629364014,2.617771625518799,9.579970359802246,21.930368423461914,3.759279727935791,72.9572525024414,219779.11164016693,5228399.964266646
0800505602,485,0,0,0,0,0,89,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.791,0,13.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505602,2.1,16.8,-14.9,31.6,1021,513,11.8,32.7,1565,1396,5822,55,131,153,259,106,375,-41.3,34.8,-9999,613,63,56,56.85,634,"c(-462356.037699997, 374493.778200001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,485.96783447265625,7.867125034332275,1.4432166814804077,-0.6236686706542969,1.8831666707992554,7.1270575523376465,0,1546.7301025390625,1217.4593505859375,329.2707214355469,1.106473445892334,1,5.257165908813477,2.6287589073181152,9.628218650817871,23.29949378967285,3.761807441711426,71.4580307006836,219796.16009506758,5228272.9687609095
0800505801,437,0,0,0,0,0,0,0,0,0,100,1350,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034,34.38,3.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505801,2.3,17,-14.8,31.8,1008,508,12.2,33.5,1539,1434,5758,61,132,152,260,108,361,-41.1,35,-9999,619,71,56,54.72,662,"c(-462250.443000004, 376830.935899999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,437.3330993652344,4.671919345855713,213.63995361328125,-0.78028106689453125,0.9000995755195618,10.622862815856934,3,1771.7086181640625,1439.45947265625,332.2491455078125,0.9428167343139648,6,3.768726348876953,1.7325090169906616,7.688655853271484,13.328060150146484,3.863398551940918,82.9343032836914,219735.12796596563,5230616.957599902
0800505901,474,91,41,25,0,0,50,0,0,0,325,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.611,5.994,1.358,0,0,1.414,0,0,0,4.987,0,0,0,25.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505901,2.1,16.8,-14.9,31.7,1021,513,11.9,32.8,1560,1406,5808,57,131,153,259,107,373,-41.2,34.8,-9999,614,65,57,56.7,642,"c(-458943.913599998, 373343.2458)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,474.7060546875,2.388108730316162,194.3909454345703,0.1633148193359375,0.5387368202209473,9.3907623291015625,5,1759.4849853515625,1428.267578125,331.2174377441406,1.072888970375061,5,4.946787357330322,2.4419875144958496,8.406494140625,22.200374603271484,3.764547824859619,72.86495208740234,223289.15852781106,5227365.9395458475
0800505902,472,82,32,0,0,0,0,0,0,0,150,0,0,0,876,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998,2.916,0,0,0,0,0,0,0,3.0709999999999997,0,0,0,53.349,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800505902,2.1,16.8,-14.9,31.7,1021,513,11.9,32.8,1559,1408,5805,57,131,153,259,107,373,-41.2,34.8,-9999,615,65,57,56.62,643,"c(-458921.204499997, 373283.644699998)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,472.19183349609375,2.9560136795043945,154.95030212402344,0.063442230224609375,0.7763696312904358,9.482522010803223,2,1768.536865234375,1437.3834228515625,331.1534118652344,1.0652114152908325,4,4.913460731506348,2.3979082107543945,8.399487495422363,21.579103469848633,3.7751033306121826,73.51970672607422,223316.10531058675,5227307.975853766
0800506001,449,375,0,0,25,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.627,0,0,0.196,21.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800506001,2.2,16.9,-14.8,31.7,1016,511,12,33.2,1542,1428,5767,60,132,152,260,107,366,-41.1,34.9,-9999,618,68,57,55.71,658,"c(-460862.576899998, 372809.821600001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,447.7943115234375,12.406635284423828,82.22405242919922,0.0381622314453125,3.013561248779297,5.562925815582275,6,1647.7554931640625,1319.8839111328125,327.87158203125,1.0502678155899048,3,3.950486183166504,1.434256672859192,6.82875919342041,16.077375411987305,3.823000431060791,80.01123809814453,221409.14481387121,5226696.004369986
0800506002,439,150,0,0,0,50,0,0,0,0,0,625,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615,0,0,0,1.139,0,0,0,0,0,12.645,0,0,0,0,8.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800506002,2.3,17,-14.8,31.8,1013,510,12.1,33.3,1537,1436,5754,61,132,152,260,108,363,-41,35,-9999,620,70,56,55.28,663,"c(-460737.114299998, 373068.973200001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,440.26409912109375,6.584576606750488,112.71702575683594,-0.57691192626953125,1.4153258800506592,6.977153301239014,0,1749.682373046875,1418.1251220703125,331.55731201171875,0.999019205570221,4,2.8543283939361572,1.051665186882019,6.949415683746338,9.415338516235352,3.804037570953369,87.75945281982422,221516.0985105037,5226964.008017154
0800506201,469,507,25,0,0,25,50,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.948999999999998,0.503,0,0,1.131,0.919,0,0,0,10.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800506201,2.1,16.8,-14.9,31.8,1020,514,11.9,32.8,1564,1405,5813,57,131,153,259,106,373,-41.2,34.8,-9999,615,65,56,56.65,641,"c(-455468.384199999, 372449.447000001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,468.0375671386719,12.037628173828125,115.6293716430664,-1.4564170837402344,2.933946132659912,7.041001319885254,0,1777.0887451171875,1449.22216796875,327.8666076660156,0.9627346396446228,4,3.6100692749023438,3.4715890884399414,10.86977481842041,15.03236198425293,3.7515618801116943,81.38204193115234,226827.14917696913,5226719.903029525
0800506301,463,950,200,0,0,0,0,0,0,0,275,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334,5.795,0,0,0,0,0,0,0,6.204,0,0,0,0,0,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800506301,2.2,16.9,-14.9,31.8,1021,515,11.9,32.8,1557,1413,5797,58,131,153,259,107,371,-41.1,34.9,-9999,616,65,57,56.59,647,"c(-456684.376199998, 371528.733800001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,463.0671691894531,7.605556964874268,219.66773986816406,0.88285064697265625,1.9565798044204712,5.615325450897217,8,1820.45458984375,1490.31884765625,330.1357421875,1.0534099340438843,6,4.348207950592041,2.1730542182922363,9.405890464782715,20.317668914794922,3.8330869674682617,75.3526611328125,225677.1244249136,5225712.95716081
0800506401,440,116,75,0,0,128,0,0,0,0,250,25,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.494,3.534,0,0,17.517,0,0,0,0,4.017,0.95,0,0,0,0,4.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800506401,2.3,17,-14.8,31.8,1016,512,12.1,33.2,1540,1434,5759,61,132,152,260,108,364,-41.1,35,-9999,619,68,57,55.63,662,"c(-457737.723499998, 370897.484999999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,439.25848388671875,6.890291690826416,32.94192123413086,-0.5279350280761719,1.6040436029434204,9.0557403564453125,0,1583.0474853515625,1251.744384765625,331.3030700683594,0.956942081451416,2,4.943132400512695,2.1168744564056396,9.462998390197754,23.173662185668945,3.8466382026672363,71.89982604980469,224669.10661051556,5225006.940758424
